dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,detection_score,true_label,timestamp,detected_by_model
1.406826,tcp,-,FIN,60,14,68187,612,51.889854,381289.5,3235.6523,27,1,23.822456,97.057076,2326.2805,137.10995,255,3745891652,3282892840,255,0.293912,0.145083,0.148829,1136,44,1,0,1,1,0,0,1,0,Normal,0,0.9,0,2025-07-15T10:26:08.603396,Flow_Aware_LSH
0.392746,tcp,-,CON,6,2,978,86,17.823223,16601.06,875.88416,2,1,78.5492,0.01,4783.2754,0.0,255,1848877799,1393200068,255,0.33294,0.255842,0.077098,163,43,0,0,3,1,0,0,0,0,Normal,0,0.8734375,0,2025-07-15T10:26:08.608560,Flow_Aware_LSH
19.043882,tcp,ssh,FIN,330,354,26040,49578,35.864536,10906.18,20768.035,78,103,57.883167,53.946926,3956.8135,3818.8171,255,4268786201,4269093416,255,0.000723,0.000595,0.000128,79,140,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.608608,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,7,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.608625,Flow_Aware_LSH
8e-06,mtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:26:08.608650,Flow_Aware_LSH
0.291374,tcp,-,FIN,26,26,4672,2872,175.03278,123360.36,75833.81,7,7,11.64224,11.6354,760.6059,20.937395,255,3527928816,3535107555,255,0.000618,0.000486,0.000132,180,110,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.608688,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,90909.09,72727270.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Fuzzers,1,0.9,1,2025-07-15T10:26:08.613789,Flow_Aware_LSH
1.2e-05,udp,-,INT,2,0,1064,0,83333.33,354666660.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,8,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:08.624185,Flow_Aware_LSH
0.286971,tcp,-,CON,6,2,1012,86,24.392708,23528.51,1198.7274,2,1,57.3942,0.006,3745.6204,0.0,255,3230363123,45068092,255,0.263876,0.186026,0.07785,169,43,0,0,3,1,0,0,0,0,Normal,0,0.8312499999999999,0,2025-07-15T10:26:08.629379,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.639556,Flow_Aware_LSH
2.788974,tcp,pop3,FIN,78,416,3470,538277,176.76752,9827.27,1540305.5,7,206,36.220444,6.696039,1787.258,728.76904,255,828504657,3589115143,255,0.049865,0.005702,0.044163,44,1294,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:08.645035,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,20,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:08.645144,Flow_Aware_LSH
0.358169,tcp,-,CON,6,2,998,86,19.543846,18583.406,960.4405,2,1,71.6338,0.007,4592.259,0.0,255,3084939615,1852195098,255,0.322828,0.282827,0.040001,166,43,0,0,4,1,0,0,0,0,Normal,0,0.8265625,0,2025-07-15T10:26:08.645230,Flow_Aware_LSH
7.780388,tcp,http,FIN,356,746,18994,1087890,141.50966,19475.635,1117098.0,2,370,21.915659,10.4428,1272.419,837.1826,255,805612333,2974274034,255,0.000622,0.000498,0.000124,53,1458,1,524288,1,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:26:08.656265,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,13,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.661488,Flow_Aware_LSH
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666705,Flow_Aware_LSH
0.390833,tcp,-,FIN,16,18,1540,1644,84.43504,29557.383,31788.514,4,4,26.032734,22.959942,1538.0735,39.486923,255,3939567961,1822687219,255,0.000648,0.000503,0.000145,96,91,0,0,5,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666747,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666766,Flow_Aware_LSH
0.022708,tcp,-,FIN,60,62,3598,46036,5328.5186,1246785.2,15957019.0,7,24,0.379034,0.361803,20.99562,19.807678,255,4005734679,4006035305,255,0.000764,0.000627,0.000137,60,743,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666795,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666808,Flow_Aware_LSH
0.838437,tcp,-,FIN,12,8,1038,740,22.661213,9083.568,6182.933,3,2,76.22154,107.06714,4009.131,195.66798,255,2574476871,92601074,255,0.22319,0.088316,0.134874,87,93,0,0,1,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:08.666827,Flow_Aware_LSH
8e-06,sccopmce,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:08.666839,Flow_Aware_LSH
6e-06,udp,-,INT,2,0,168,0,166666.66,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1,0.75,1,2025-07-15T10:26:08.666865,Flow_Aware_LSH
5e-06,iplt,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:08.666880,Flow_Aware_LSH
2e-06,tcp,-,REQ,2,0,90,0,500000.0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666892,Flow_Aware_LSH
0.802488,tcp,-,FIN,10,6,2062,268,18.691868,18502.457,2233.0552,2,1,89.16534,142.2406,4896.367,255.578,255,2625938948,3341082147,255,0.138738,0.090691,0.048047,206,45,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666907,Flow_Aware_LSH
0.392857,tcp,http,FIN,10,8,830,1078,43.272743,15211.643,19223.281,2,2,43.65078,47.195,2239.4675,67.908646,255,4263993479,2371499893,255,0.108729,0.045739,0.06299,83,135,1,132,1,1,0,0,1,0,Normal,0,0.78125,0,2025-07-15T10:26:08.666929,Flow_Aware_LSH
3e-06,tcp,-,REQ,2,0,90,0,333333.3,119999990.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.666940,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:08.666952,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:08.666976,Flow_Aware_LSH
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:08.666988,Flow_Aware_LSH
0.5931,tcp,-,FIN,32,14,29668,764,75.872536,387671.56,9576.8,13,4,19.132257,42.19215,1465.0166,59.659378,255,223086556,2956887649,255,0.073316,0.043864,0.029452,927,55,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.667004,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,1,1,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.667017,Flow_Aware_LSH
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Analysis,1,0.85,1,2025-07-15T10:26:08.667029,Flow_Aware_LSH
5.497667,tcp,-,FIN,58,322,2514,415651,68.93833,3595.7073,602962.7,1,154,96.450294,16.796024,5944.037,2445.3298,255,1526336879,965779077,255,0.143019,0.105385,0.037634,43,1291,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:26:08.667044,Flow_Aware_LSH
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.667055,Flow_Aware_LSH
1.359409,tcp,-,FIN,10,8,2516,354,12.505435,13329.322,1824.3223,2,1,150.94044,178.06415,8175.052,312.8579,255,1788665865,3097349061,255,0.237674,0.112951,0.124723,252,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.667071,Flow_Aware_LSH
0.237887,tcp,-,FIN,16,6,10876,268,88.27721,342919.12,7532.9883,5,1,13.333333,41.834,885.94635,55.27138,255,2444175833,2522688468,255,0.082087,0.028709,0.053378,680,45,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:08.667087,Flow_Aware_LSH
0.267993,tcp,-,FIN,10,6,622,268,55.97161,16716.854,6686.7417,2,1,29.777,44.6206,1542.9882,75.21989,255,1372408053,1106028998,255,0.105752,0.044202,0.06155,62,45,0,0,3,1,0,0,0,0,Normal,0,0.7953125,0,2025-07-15T10:26:08.667099,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,21,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:08.667121,Flow_Aware_LSH
0.207042,tcp,http,FIN,10,6,1070,268,72.44907,37209.844,8655.249,2,1,22.107,39.6224,1176.7705,70.55646,255,3611665966,1241214680,255,0.056796,0.008922,0.047874,107,45,1,0,1,1,0,0,1,0,Exploits,1,0.85,1,2025-07-15T10:26:08.672324,Flow_Aware_LSH
0.393642,tcp,http,FIN,10,16,842,15120,63.509483,15404.86,288079.0,2,6,43.738,21.728666,2227.5474,1997.2689,255,2634823395,3661482220,255,0.071917,0.022082,0.049835,84,945,1,6990,1,1,0,0,1,0,Exploits,1,0.8359375,1,2025-07-15T10:26:08.678048,Flow_Aware_LSH
0.001023,udp,dns,CON,2,2,146,178,2932.5513,570870.0,695992.2,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.678106,Flow_Aware_LSH
0.525258,tcp,-,FIN,10,8,806,1226,32.365047,11057.423,16342.445,1,1,9290.771,11613.464,923781.7,30556.527,255,2427962773,1076270816,255,0.175212,0.088088,0.087124,81,153,0,0,1,1,0,0,0,0,Analysis,1,0.75,1,2025-07-15T10:26:08.678123,Flow_Aware_LSH
2.548654,tcp,-,FIN,10,8,848,354,6.670187,2398.1284,973.0626,2,1,283.18378,347.29214,17108.12,537.1013,255,2273457750,3164793116,255,0.269756,0.117506,0.15225,85,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.678153,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,458,0,111111.11,203555550.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,229,0,0,0,7,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.678166,Flow_Aware_LSH
0.005366,tcp,-,FIN,24,20,2158,1918,8013.418,3084606.8,2717853.2,6,5,0.233304,0.245789,14.446748,15.414148,255,871328775,871625976,255,0.00069,0.000561,0.000129,90,96,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.678190,Flow_Aware_LSH
0.875623,tcp,-,FIN,36,12,35070,908,53.676067,311513.06,7610.5815,15,2,23.850714,75.093,2052.6477,101.4691,255,1343366255,4193561355,255,0.138048,0.049594,0.088454,974,76,0,0,1,1,0,0,0,0,Fuzzers,1,0.9,1,2025-07-15T10:26:08.683369,Flow_Aware_LSH
9.63313,ospf,-,INT,42,0,2688,0,4.256145,2179.1462,0.0,0,0,234.95439,0.0,267.16663,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,0,0,0,0,Generic,1,0.78,1,2025-07-15T10:26:08.683482,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,9,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:08.683551,Flow_Aware_LSH
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:08.683571,Flow_Aware_LSH
0.00134,udp,dns,CON,2,2,146,178,2238.8062,435820.9,531343.3,0,0,0.01,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.683602,Flow_Aware_LSH
1.10491,tcp,-,FIN,10,8,816,1344,15.385868,5321.7,8514.721,2,2,122.76778,148.205,6601.486,274.06815,255,2072321017,664158644,255,0.146007,0.06683,0.079177,82,168,0,0,1,1,0,0,0,0,Analysis,1,0.9,1,2025-07-15T10:26:08.694766,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,20,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.700097,Flow_Aware_LSH
0.497783,tcp,smtp,FIN,52,40,37496,3276,182.81058,591020.56,51347.676,18,8,9.752922,12.749846,900.8173,30.394054,255,194664716,2341105853,255,0.000669,0.000535,0.000134,721,82,0,0,1,1,0,0,0,0,Normal,0,0.7875,0,2025-07-15T10:26:08.705301,Flow_Aware_LSH
8e-06,wb-mon,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:08.710685,Flow_Aware_LSH
1.2e-05,cftp,-,INT,2,0,200,0,90909.09,72727270.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Backdoor,1,0.75,1,2025-07-15T10:26:08.715991,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,15,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:08.726520,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.726604,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:08.726641,Flow_Aware_LSH
7.200432,rvd,-,INT,4,0,400,0,0.416642,333.31335,0.0,0,0,2400.144,0.0,3394.3093,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:26:08.726787,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:08.727004,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:08.732817,Flow_Aware_LSH
1.54155,tcp,http,FIN,10,10,822,1144,12.325257,3840.2905,5345.269,2,2,192.69376,157.08368,301.09253,268.92654,255,3768218953,1693941549,255,0.177878,0.104113,0.073765,82,114,1,215,2,2,0,0,4,0,Normal,0,0.8312499999999999,0,2025-07-15T10:26:08.737956,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:26:08.738046,Flow_Aware_LSH
0.793304,tcp,http,FIN,10,8,818,1264,21.429363,7432.2075,11153.354,2,2,88.14489,101.19014,4631.7314,144.95438,255,1275441638,732881394,255,0.15491,0.084201,0.070709,82,158,1,255,2,2,0,0,4,0,Normal,0,0.9,0,2025-07-15T10:26:08.743253,Flow_Aware_LSH
0.537966,tcp,-,FIN,10,6,868,268,27.882801,11628.987,3331.0654,2,1,59.045,106.0834,4965.7593,203.7118,255,2923193637,1183503916,255,0.038502,0.007538,0.030964,87,45,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:08.748521,Flow_Aware_LSH
1.112115,tcp,-,FIN,10,8,534,354,15.286189,3460.0737,2229.985,2,1,123.13311,146.40428,6633.145,218.37135,255,214683594,200343593,255,0.208937,0.087276,0.121661,53,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.758723,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,8,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:08.769444,Flow_Aware_LSH
0.744396,tcp,http,FIN,10,10,834,1248,25.52405,8070.973,12079.593,2,2,82.71067,74.35834,5473.6914,122.426384,255,203435081,1683433562,255,0.124537,0.060382,0.064155,83,125,1,173,2,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:26:08.769679,Flow_Aware_LSH
0.731814,tcp,-,FIN,10,6,754,268,20.497011,7422.651,2448.7095,2,1,76.50056,125.225204,3969.6428,197.07655,255,3681474940,1056522308,255,0.228421,0.105681,0.12274,75,45,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.769710,Flow_Aware_LSH
6e-06,tcp,-,REQ,2,0,90,0,166666.66,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.769729,Flow_Aware_LSH
1.365604,tcp,-,FIN,10,8,718,354,12.448704,3790.2642,1816.0461,2,1,147.38144,180.81628,8372.73,307.74432,255,992881991,2737923893,255,0.200506,0.099887,0.100619,72,44,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:08.769750,Flow_Aware_LSH
8e-06,pvp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:08.769760,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,1064,0,111111.11,472888860.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,10,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:08.769776,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.091391,Flow_Aware_LSH
0.279936,tcp,-,FIN,10,6,510,268,53.58368,13117.284,6401.4634,2,1,31.104,43.8296,1506.3116,73.484436,255,2444527213,2633501624,255,0.077398,0.037947,0.039451,51,45,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.096611,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.107242,Flow_Aware_LSH
1.1e-05,chaos,-,INT,2,0,200,0,90909.09,72727270.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,14,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:14.107361,Flow_Aware_LSH
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:14.112687,Flow_Aware_LSH
1e-06,rdp,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:14.112744,Flow_Aware_LSH
0.005191,tcp,-,FIN,24,20,2158,1918,8283.567,3188595.5,2809477.8,6,5,0.225696,0.236737,13.664222,15.139678,255,889794593,3039675499,255,0.000688,0.00055,0.000138,90,96,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.118519,Flow_Aware_LSH
1.825455,tcp,-,FIN,10,8,508,354,9.312747,2007.1709,1358.5654,2,1,196.98233,243.92258,12313.8125,346.68622,255,4095056525,3603160668,255,0.160812,0.117996,0.042816,51,44,0,0,2,2,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:26:14.126085,Flow_Aware_LSH
0.583236,tcp,-,FIN,14,12,808,678,42.864296,10301.147,8531.71,4,4,44.864307,45.16009,2174.1821,62.432674,255,2007528221,1224449796,255,0.099591,0.03482,0.064771,58,57,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.131287,Flow_Aware_LSH
9e-06,udp,-,INT,2,0,78,0,111111.11,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.136430,Flow_Aware_LSH
1.643444,tcp,-,FIN,10,8,534,354,10.344131,2341.4246,1509.0262,2,1,180.30667,216.23828,10614.59,332.43774,255,1584043952,4198730369,255,0.235437,0.129769,0.105668,53,44,0,0,1,1,0,0,0,0,Normal,0,0.8453124999999999,0,2025-07-15T10:26:14.141573,Flow_Aware_LSH
0.536652,tcp,http,FIN,10,8,802,1184,31.677883,10763.026,15443.899,2,2,59.535667,62.727283,2906.3848,91.859505,255,2843270594,3211112093,255,0.157497,0.097558,0.059939,80,148,1,190,3,3,0,0,9,0,Normal,0,0.75,0,2025-07-15T10:26:14.151921,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,16,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:14.157122,Flow_Aware_LSH
8e-06,fc,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:14.167364,Flow_Aware_LSH
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.172477,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.178028,Flow_Aware_LSH
0.052883,tcp,-,FIN,44,46,2766,24004,1682.9606,409053.97,3552446.0,7,16,1.222233,1.163578,72.902214,71.68124,255,824860602,840226585,255,0.000656,0.000519,0.000137,63,522,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.183281,Flow_Aware_LSH
3.346702,tcp,smtp,FIN,148,44,173263,2890,57.07111,411373.34,6752.9165,71,8,22.764702,76.29607,2341.6448,101.79573,255,3386602879,2435991843,255,0.169425,0.06596,0.103465,1171,66,0,0,1,1,0,0,0,0,Exploits,1,0.85,1,2025-07-15T10:26:14.188578,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:14.204743,Flow_Aware_LSH
